id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17178460,✪Comfy BLUE room near Airport/Downtown/LightRail✪,115592523,Leland,Rainier Valley,Columbia City,47.56241,-122.28751,Private room,78,1,152,2020-08-31,3.18,2,160
17190446,"Spacious Seattle Gem - 1000 sq ft ,  1b/1ba",8355603,Yulana,Queen Anne,East Queen Anne,47.64164,-122.35126,Entire home/apt,145,1,154,2021-07-08,3.25,1,73
17210191,Charming 4BR home close to downtown Seattle,115838490,Wendy,Beacon Hill,South Beacon Hill,47.53209,-122.28907,Entire home/apt,214,3,90,2021-06-27,1.87,1,11
17221609,Beach Drive Cottage,115961154,Kathy,West Seattle,Alki,47.56681,-122.40863,Entire home/apt,82,1,305,2021-07-12,5.84,1,232
17228224,A place where it all connect,111066204,Erlinda,Northgate,North College Park,47.69382,-122.33532,Private room,28,30,3,2021-04-26,2.50,6,51
17303750,Cozy Neat and Tidy Magnolia.,17257250,Casey,Magnolia,Lawton Park,47.65176,-122.39359,Entire home/apt,275,30,0,,,1,364
17345311,Quiet Flat. Vibrant Downtown. Walk Everywhere.,66517414,Lynn,Downtown,Belltown,47.61535,-122.34131,Entire home/apt,139,2,277,2021-07-09,6.09,1,288
17348568,One Bedroom Beautiful Views Close to Everything!!,453540,Sid,Beacon Hill,North Beacon Hill,47.58311,-122.31158,Entire home/apt,170,30,19,2020-01-02,0.41,5,100
17388273,P7 cozy and continental - near convention center,9058822,Andre And Joel,Downtown,First Hill,47.61108,-122.32947,Entire home/apt,129,3,117,2021-06-22,2.35,3,306
17406296,A Cozy Room at the Top of the World 30+,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67563,-122.35523,Private room,380,30,87,2020-03-06,3.96,10,261
17423614,Rooftop Penthouse Under the Space Needle!!,453540,Sid,Queen Anne,Lower Queen Anne,47.6206,-122.35284,Entire home/apt,182,30,153,2021-04-28,2.94,5,32
17427868,华盛顿湖景别墅单房出租,28763024,Yoyo,Seward Park,Seward Park,47.5459,-122.26101,Private room,30,30,11,2020-10-04,0.22,6,193
17445861,Walk to Space Needle from Townhouse Suite,27833938,Laura,Queen Anne,Lower Queen Anne,47.62705,-122.3507,Entire home/apt,256,2,235,2021-06-27,7.26,1,2
17462390,A Great Room at the Top of the World 30+,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67555,-122.35545,Private room,520,30,42,2020-04-19,0.79,10,261
17463195,The Garden Room- Old Orchard House U-Dist/Ravenna,53650144,Ashley,University District,University District,47.66799,-122.30393,Private room,125,2,8,2019-10-07,0.16,5,267
17482729,2000 Sq Ft Apt w/Comforts of Home Near Downtown.,118444562,Derryl & Sharon,Rainier Valley,Columbia City,47.56632,-122.29904,Entire home/apt,149,30,47,2020-12-20,1.31,1,77
17483323,2BR Green Lake View Penthouse & Rooftop Deck,17269911,Rob,Other neighborhoods,Green Lake,47.67421,-122.33314,Entire home/apt,235,1,326,2021-07-06,8.63,6,204
17483515,City Garden Retreat in Vibrant Walkable Neighborhood,48713885,Patrick,Other neighborhoods,Wallingford,47.65737,-122.33757,Entire home/apt,127,2,214,2021-07-07,4.68,1,189
17510283,1BD Space Needle View With Parking And laundry!,1979300,Justin&Vicky,Downtown,Belltown,47.61799,-122.3478,Entire home/apt,112,1,398,2021-07-08,8.66,1,38
17514702,Beautiful N Green Lake 3BEDRMS + Opt 4th BR/STUDIO,118738966,Trung,Northgate,Maple Leaf,47.69654,-122.31241,Entire home/apt,237,3,25,2021-04-16,0.66,2,333
17556476,A SkyCloud Room at the Top of the World,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67576,-122.35524,Private room,420,30,79,2020-05-03,2.09,10,261
17569817,Start the Day on the All-White Porch at a Hilltop Home,658155,Joe,Beacon Hill,North Beacon Hill,47.58412,-122.31625,Entire home/apt,335,3,155,2021-06-28,3.28,6,271
17573071,Southern Exposure at the Top of the World,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67515,-122.35338,Private room,420,30,84,2021-06-20,3.65,10,190
17575412,Stylish Apartment with Private Rooftop Deck and Sauna,17834927,Jeffrey,Other neighborhoods,Greenwood,47.69559,-122.35897,Entire home/apt,134,1,402,2021-07-11,11.15,2,280
17584427,Cozy West Seattle Home Room # 3,31553,Mike & Cassandra,Delridge,High Point,47.55224,-122.36411,Private room,50,5,3,2018-09-30,0.06,3,268
17585489,New Ballard apartment with enhanced cleaning,13068968,Sara & Barry,Ballard,West Woodland,47.66469,-122.36707,Entire home/apt,89,2,260,2021-07-12,5.41,1,178
17589837,Modern 1 Bdrm Full Kitchen Retreat Near UW,117593676,Lori,Other neighborhoods,Bryant,47.66937,-122.28911,Entire home/apt,130,1,27,2021-06-16,0.53,1,240
17608455,Peaceful woodland refuge next to Ravenna Park.,10087675,Alice,Other neighborhoods,Ravenna,47.67195,-122.30228,Entire home/apt,120,30,62,2021-06-08,1.28,1,134
17610590,Seattle Getaway,37265715,Catherine & Daniel,Queen Anne,Lower Queen Anne,47.62724,-122.36249,Entire home/apt,391,2,184,2021-07-10,3.70,1,255
17635723,"Trendy Ballard, Seattle Incredible View Home",6703128,Audrey,Ballard,Sunset Hill,47.67954,-122.4024,Entire home/apt,414,7,4,2019-08-17,0.08,1,55
17658016,One Block Off Broadway on Hip and Historic Capitol Hill,72574170,Michael,Capitol Hill,Broadway,47.62459,-122.31957,Entire home/apt,361,2,230,2021-07-01,4.71,1,168
17716612,Queen Anne Charmer,9349809,Kathy,Queen Anne,North Queen Anne,47.64075,-122.36297,Entire home/apt,559,30,46,2021-06-06,0.95,1,336
17736840,Amazing Secret Garden Apartment,23709757,Tamara,Downtown,Pioneer Square,47.59981,-122.33341,Entire home/apt,127,30,36,2021-04-24,0.70,1,82
17748936,Modern Capitol Hill Studio/Loft with Full Kitchen,2134209,Benjamin,Capitol Hill,Broadway,47.61866,-122.32426,Entire home/apt,90,30,218,2020-01-20,4.33,4,236
17767017,Beautiful 2BR Modern Rustic,121279612,Jeff,Rainier Valley,Columbia City,47.56013,-122.27664,Entire home/apt,78,2,135,2021-05-30,3.52,1,149
17777744,Urban Guesthouse in a Garden Setting,105081920,Linda,Other neighborhoods,Laurelhurst,47.66649,-122.27776,Entire home/apt,90,2,96,2021-06-28,2.36,1,296
17787304,"Private Room Sleeps Three, Shared House In 1910 Craftsman",119259363,Bob & Ting,Central Area,Mann,47.61215,-122.29762,Private room,96,1,230,2021-06-25,6.17,1,177
17790593,Minerva Inn - Sage Suite - Capitol Hill,802398,Bill And Michael,Capitol Hill,Broadway,47.62482,-122.319,Private room,93,2,243,2021-07-02,5.13,3,105
17790632,A-Center of Capital Hill-  3,39834464,Vera,Capitol Hill,Broadway,47.61914,-122.31834,Private room,66,30,3,2019-09-12,0.11,60,327
17791049,Minerva Inn - Saffron Suite - Capitol Hill,802398,Bill And Michael,Capitol Hill,Broadway,47.62481,-122.31871,Private room,93,2,247,2021-07-08,5.38,3,102
17810669,Sunny Home in Seattle!,14553701,Hoda,Magnolia,Lawton Park,47.65645,-122.40046,Entire home/apt,180,30,36,2019-08-31,0.75,1,30
17814988,Belltown Pike Place Water View 2bdrm Free Parking,4874276,Sarah,Downtown,Belltown,47.61376,-122.34645,Entire home/apt,195,3,184,2021-07-02,3.97,10,90
17829271,Beautiful Home 15 Minutes To Downtown With Parking,104193136,Levi,Other neighborhoods,Wedgwood,47.6842,-122.29147,Entire home/apt,165,2,74,2020-12-11,1.43,2,53
17878829,✫Eclectic Downtown & Cap Hill: King bed & Kitchen✫,247688301,JT And Mark,Capitol Hill,Broadway,47.61321,-122.33002,Entire home/apt,194,3,151,2021-06-25,11.95,3,335
17882923,Three Bdr with a bonus den Short Walk to UW 27,3074414,Melissa,Other neighborhoods,Ravenna,47.67512,-122.29111,Entire home/apt,145,30,3,2020-11-25,0.06,104,54
17889129,Large 2 bdr  5 min to  UW /Green Lake/ Bryant 4,3074414,Melissa,Other neighborhoods,Bryant,47.67516,-122.28946,Entire home/apt,135,30,10,2019-08-18,0.20,104,129
17889172,Wallingford Quiet Residential Neighborhood,66909032,Randy,Other neighborhoods,Wallingford,47.6548,-122.34042,Entire home/apt,75,30,16,2019-01-03,0.47,4,194
17903631,Private Room (bed and bath) in heart of Seattle,106340647,Nate,Queen Anne,Lower Queen Anne,47.62756,-122.35349,Private room,110,1,262,2021-07-05,6.74,2,53
17904609,Single room located in Fremont,122699901,Laura,Other neighborhoods,Fremont,47.65765,-122.34354,Private room,50,3,82,2021-07-08,1.79,1,300
17929896,Luxury View Home in Seattle with seasonal Pool,76250871,Renessa,Other neighborhoods,Broadview,47.72716,-122.36723,Entire home/apt,700,30,8,2019-08-01,0.18,1,343
17937341,Private and Spacious Guesthouse with Pacific Northwest Charm,44096989,Virginia,Ballard,Loyal Heights,47.6776,-122.39229,Entire home/apt,228,4,158,2021-07-11,4.24,1,76
17962405,#1 Alki Beach-Work Remote/FAST WiFi/Steps to Beach,78134139,Michael,West Seattle,Alki,47.5764,-122.41292,Entire home/apt,379,3,268,2021-06-29,11.29,5,177
17964426,Detached Wallingford Studio Apartment,64357947,Shari,Other neighborhoods,Fremont,47.66077,-122.34621,Entire home/apt,65,2,133,2021-07-01,3.74,1,12
17974745,Large apartment in historic city mansion,55467004,Rebecca,University District,University District,47.66634,-122.30951,Entire home/apt,374,30,6,2018-09-01,0.25,1,365
17979842,Belltown Pike Pl View 1bdrm  Free Parking Pool Gym,4874276,Sarah,Downtown,Belltown,47.61555,-122.34669,Entire home/apt,125,3,159,2021-06-24,6.16,10,90
17990897,Cheerful Garden Loft Retreat- great for monthly!,1504972,Vic,Other neighborhoods,Greenwood,47.69398,-122.35166,Entire home/apt,106,30,96,2021-06-30,2.83,1,79
17992342,Quiet Residential Wallingford Centrally Located,66909032,Randy,Other neighborhoods,Wallingford,47.65266,-122.34021,Entire home/apt,143,30,73,2021-06-25,3.46,4,312
17992913,Quiet Residential Wallingford  w/PARKING,66909032,Randy,Other neighborhoods,Wallingford,47.65431,-122.34068,Entire home/apt,166,3,66,2021-06-27,2.54,4,280
17994682,LaRoche Vacation Rental,123656742,Rachel,Lake City,Victory Heights,47.70159,-122.30618,Entire home/apt,160,3,7,2021-06-09,0.18,1,272
18037851,"Closest to North Seattle College, nearby UW for 1",4037804,Yen,Northgate,North College Park,47.70104,-122.33633,Private room,94,1,16,2020-08-08,0.35,2,159
18058644,"House: 15 min downtown Seattle, 10 min Airport",13103462,Michelle,Rainier Valley,Rainier Beach,47.51022,-122.26985,Entire home/apt,396,2,159,2021-06-30,3.35,1,26
18081189,"Live, Work, Leisure,Sightsee - So Seattle",18055280,Claire,Capitol Hill,Broadway,47.61601,-122.31648,Entire home/apt,124,1,314,2021-07-08,6.94,2,266
18097851,Modern 3200sf Luxury,10491318,Vedad,Northgate,Maple Leaf,47.69583,-122.30964,Entire home/apt,750,3,37,2021-07-01,0.75,1,247
18119556,Capitol Hill Home (City Meets Neighborhood),124853735,Joy,Capitol Hill,Stevens,47.62082,-122.30297,Entire home/apt,397,2,148,2021-07-12,4.01,1,64
18121270,Remodeled Georgetown Apartment in Historic Building,2013576,Lee,Other neighborhoods,Georgetown,47.54584,-122.32021,Entire home/apt,195,2,240,2021-07-09,6.26,3,60
18138285,A Nirvana at the Top of the World 30+,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67537,-122.35304,Private room,380,30,17,2021-03-06,0.59,10,261
18138913,Tippy Very Top of the World,6137030,Stephen,Other neighborhoods,Phinney Ridge,47.67672,-122.35336,Private room,420,30,49,2021-04-18,2.07,10,190
18156698,Seattle Luxury Estate Romantic Seaview Guesthouse,54660,Dennis,Other neighborhoods,North Beach/Blue Ridge,47.70849,-122.37838,Entire home/apt,131,1,213,2021-07-09,4.57,4,280
18182005,Madison Park Family Home,16151000,Jenny,Capitol Hill,Madison Park,47.63954,-122.28087,Entire home/apt,369,4,90,2021-06-19,1.89,1,68
18194024,Delightful Garden Suite Near Airport & Seattle,46561545,Shawn And Ted,Other neighborhoods,South Park,47.52803,-122.32112,Private room,76,1,214,2021-07-11,6.05,1,139
18196871,Peaceful 1br/1ba lower level apartment,2715434,Megan,Seward Park,Seward Park,47.5577,-122.27182,Entire home/apt,97,2,62,2021-07-10,1.39,1,311
18213259,Modern Apartment in Queen Anne with Parking,49819362,Eliza,Interbay,Interbay,47.65045,-122.37635,Entire home/apt,89,30,194,2021-07-06,3.76,3,107
18213923,Private corner bedroom in Pacific NW Seattle home,29517730,Marilyn,Central Area,Mann,47.6104,-122.30085,Private room,32,30,17,2021-06-27,0.34,3,178
18215078,"Guest Quarters near UW, Children's Hosp. & Lk. WA",26815448,Dina,Lake City,Matthews Beach,47.69516,-122.27438,Entire home/apt,90,30,98,2020-10-07,2.47,1,44
18228390,Charming Hideaway Close to Light Rail and Lake,15648305,Mike,Rainier Valley,Mount Baker,47.57835,-122.29493,Entire home/apt,245,3,18,2020-08-24,0.48,1,39
18250300,Garden apartment with partial view of lake,126116834,Tom,Lake City,Matthews Beach,47.70891,-122.27879,Entire home/apt,100,7,40,2021-07-11,0.80,2,113
18266409,Queen Anne Retreat,47332984,Keith,Queen Anne,North Queen Anne,47.64662,-122.36009,Entire home/apt,160,30,163,2021-05-31,4.93,4,143
18322559,"Light, spacious, quiet home w/ private garden",13833,Jeff,Other neighborhoods,Windermere,47.66264,-122.27454,Entire home/apt,180,30,0,,,1,313
18325583,Spacious Mathews Beach Home,107834755,Silvana,Lake City,Matthews Beach,47.70163,-122.27363,Entire home/apt,210,3,46,2021-07-06,1.23,1,309
18329286,Greenlake Getaway Suite,20045693,Lisa,Other neighborhoods,Wallingford,47.67155,-122.32694,Entire home/apt,126,4,86,2021-07-12,1.92,1,71
18331755,"BEST Location, Amazingly Comfortable, Capitol Hill",15502197,Kimberley,Central Area,Minor,47.60961,-122.31559,Entire home/apt,190,30,7,2020-01-02,0.18,7,85
18348358,The Fur Den: A Luxury Ensuite Room for Dog Lovers,5101107,Grant,West Seattle,Seaview,47.5447,-122.39139,Private room,71,3,57,2021-07-02,1.60,2,130
18349381,"Short walk to UW, Spacious & Serene (46)",3074414,Melissa,University District,University District,47.65882,-122.31786,Entire home/apt,124,30,4,2021-05-07,0.08,104,41
18358544,"Modern Apartment - Walk to Lake, Shops, & Dining",8117628,Joshua,Capitol Hill,Madison Park,47.63926,-122.27903,Entire home/apt,144,2,145,2021-05-31,2.92,1,30
18370014,"Walk to the U W: Private, Quiet, Garden Apartment",1702858,Gerry,Other neighborhoods,Ravenna,47.67298,-122.29857,Entire home/apt,103,2,160,2021-07-09,3.26,1,95
18378381,Modern Townhouse Steps from Greenlake,127286309,Brian,Other neighborhoods,Green Lake,47.68593,-122.33889,Entire home/apt,271,7,65,2021-06-22,1.36,1,17
18390265,"spacious 1br unit in AWESOME location, parking",1717589,Judy,Downtown,First Hill,47.61355,-122.32747,Entire home/apt,317,30,62,2021-05-27,1.54,3,180
18414350,Modern calm 1 bedroom apt. Phinney/Greenlake,127598952,Kristy And Joe,Other neighborhoods,Phinney Ridge,47.6749,-122.35003,Entire home/apt,72,3,196,2021-07-11,3.99,1,41
18451722,Great Capitol Hill & near Downtown Apartment,52272417,Emma,Downtown,First Hill,47.61368,-122.32356,Entire home/apt,119,1,244,2021-06-27,4.88,6,293
18474287,Comfy Bedroom with En-Suite Bath in West Seattle,6531875,Rich,Delridge,North Delridge,47.56685,-122.36969,Private room,92,1,159,2021-06-23,4.15,3,64
18477502,Gorgeous W/3 Masters in Fabulous Fremont Seattle,81881929,Mary,Other neighborhoods,Fremont,47.65838,-122.35005,Entire home/apt,284,1,267,2021-07-13,6.85,1,134
18485076,"Private, Loads of Natural Light, Quiet Backyard Cottage, AC",76581967,Karleen,Other neighborhoods,Phinney Ridge,47.66525,-122.35677,Entire home/apt,195,2,114,2021-07-06,2.32,1,116
18491600,Georgia O'Keeffe Studio,108053175,Andy,Queen Anne,East Queen Anne,47.63656,-122.35309,Entire home/apt,128,2,279,2021-07-08,5.92,2,76
18491674,The Frida Kahlo Apartment,108053175,Andy,Queen Anne,East Queen Anne,47.63727,-122.35403,Entire home/apt,131,2,247,2021-07-09,6.34,2,92
18491733,Wallingford Studio,116124281,Jamie,Other neighborhoods,Wallingford,47.6689,-122.32381,Entire home/apt,130,1,139,2021-07-12,2.78,1,15
18492251,Center UW Rustic Remodeled 317,3074414,Melissa,University District,University District,47.66225,-122.31483,Entire home/apt,90,3,0,,,104,247
18497873,1 Bed Tranquil Queen Anne Oasis min to everything,5308727,John,Queen Anne,North Queen Anne,47.64662,-122.37494,Entire home/apt,126,30,8,2017-07-23,0.16,2,151
18504533,*Relaxing charm in the Great  Northwest*,117993648,Lisa,Magnolia,Lawton Park,47.66281,-122.40212,Entire home/apt,110,2,201,2021-07-12,5.37,1,190
18507422,Quaint Upper Queen Anne Getaway Near Space Needle,6746292,Susie,Queen Anne,North Queen Anne,47.64035,-122.36675,Entire home/apt,374,2,190,2021-07-11,4.21,3,320
18508910,2 Bedroom Suite in Northeast Seattle Wedgwood,41118081,Dale,Other neighborhoods,Wedgwood,47.69189,-122.29427,Private room,90,2,114,2020-12-11,3.05,1,9
18522787,Cozy Clean 1 Bedroom. Walk to Rail Station. Apt-B,16958396,Lily,Rainier Valley,Columbia City,47.55878,-122.29183,Entire home/apt,106,30,15,2019-07-02,0.39,2,335
18526023,Charming Apartment in the Heart of Queen Anne Hill,90042600,Kaarn,Queen Anne,West Queen Anne,47.63504,-122.36076,Entire home/apt,161,2,98,2021-07-10,2.14,1,11
18527372,Walk to Cap Hill from a Stylish Designer Home,28420265,Sherry,Central Area,Minor,47.60267,-122.31337,Entire home/apt,401,2,184,2021-07-05,28.02,25,87
18529198,Greenwood Craftsman comfy home close to everything,84891625,Lisa Yoga,Other neighborhoods,Greenwood,47.70126,-122.34821,Entire home/apt,135,30,27,2021-05-21,0.77,3,160
18599695,UW Seattle Gorgeous Apartment,90531582,Richard,University District,University District,47.66376,-122.30392,Entire home/apt,199,30,53,2019-09-27,1.07,1,180
18615279,El Nido Tranquilo--Serene aerie in the U District,29540236,Marisa,University District,University District,47.66653,-122.31106,Entire home/apt,84,2,74,2021-07-09,3.32,1,289
18630803,Cozy Urban Studio guesthouse in Seattle,17162606,Corey And Felie,Beacon Hill,North Beacon Hill,47.57325,-122.30584,Entire home/apt,107,2,150,2021-06-23,3.01,1,23
18633109,Spacious One Bedroom with Gourmet Kitchen,105567017,Tawnyel,Northgate,Maple Leaf,47.69145,-122.3206,Entire home/apt,93,30,40,2019-01-02,1.02,1,225
18635270,Beautiful Seattle Home in Quiet Magnolia,95016161,Douglas,Magnolia,Lawton Park,47.65573,-122.39019,Entire home/apt,756,2,26,2021-07-05,0.54,1,87
18636268,"Central Spot, 4  beds, Stocked Kitchen",14062900,Shawn,Downtown,Yesler Terrace,47.60566,-122.31857,Entire home/apt,239,2,48,2019-09-16,1.98,4,18
18637918,Downtown Ballard Private Garden Cottage,3557909,Matthew,Ballard,Adams,47.67187,-122.38112,Entire home/apt,79,2,133,2021-06-29,3.91,2,94
18638163,"Charming Queen Anne Studio, Low Ceilings",39075448,Miz,Queen Anne,East Queen Anne,47.64129,-122.35467,Entire home/apt,140,3,130,2021-06-27,2.76,1,202
18672990,"Fantastic downtown loft, close to everything!",1838818,Kia,Downtown,Pioneer Square,47.60077,-122.33095,Entire home/apt,138,2,135,2021-06-29,2.66,6,119
18673405,"Mt. Rainier View, Central 2 Bedrm, Stocked Kitchen",14062900,Shawn,Central Area,Minor,47.60384,-122.31534,Entire home/apt,242,4,118,2021-07-02,2.58,4,16
18673495,"Mt. Rainier Views, Central 2 Bedrm, Full Kitchen",14062900,Shawn,Central Area,Minor,47.60354,-122.31541,Entire home/apt,186,2,36,2021-07-02,0.73,4,35
18710230,Kristian Apartment  Brand New  2 BR +1 Bath,130068736,George & Tedy,West Seattle,North Admiral,47.57511,-122.38867,Entire home/apt,112,30,171,2021-07-10,4.57,2,335
18728930,Green Lake 2BR Garden Apartment - Family Friendly,17269911,Rob,Other neighborhoods,Green Lake,47.67421,-122.33314,Entire home/apt,228,1,385,2021-07-06,7.94,6,205
18737568,Green Lake Master Suite Apartment with Jetted Tub,17269911,Rob,Other neighborhoods,Green Lake,47.67421,-122.33314,Entire home/apt,150,1,397,2021-07-13,10.68,6,205
18756184,Beautiful Fremont Townhouse - 1 Bedroom,23041519,Keegan,Other neighborhoods,Fremont,47.65297,-122.35346,Private room,115,30,15,2019-08-15,0.45,1,81
